"","hhidpn","wave","tot_finw","income","age","female","hi_school","college","married","if_child","empl","selfempl","socladder"
"39700",526333020,11,54108.242,216523.170266067,50,1,1,0,1,1,1,0,4
"16146",77532040,12,54115.742,133852.779091336,65,1,0,0,1,1,0,0,8
"36260",502291010,11,13910.327,39003.0419328828,59.000001,1,1,0,0,1,0,0,6
"10915",49378020,9,119005.72,128807.481945345,74.000001,1,1,0,1,1,0,0,6
"13441",57946011,15,1,121475.750828538,80,1,1,0,1,1,0,0,8
"43481",905898010,11,104834.72,719062.434645082,55,0,1,0,1,1,0,1,4
"846",13527020,11,1.1272551,66618.7870916619,73.000002,1,1,0,1,1,0,0,5
"21245",136573010,12,8745.9785,72941.4607462279,69.000001,0,0,1,1,1,0,0,6
"35721",502048020,14,103068.02,259236.750282374,58.000002,1,0,0,1,1,1,0,8
"10654",48683040,11,1.1272551,32363.5026632309,58.000002,1,0,0,1,1,0,0,2
"4342",23597020,12,207717,156937.815627218,76.999998,1,0,1,1,1,0,0,8
"17867",83676020,8,156621.73,89392.5050830574,69.000001,0,1,0,1,1,0,0,6
"17067",80809010,8,1.2837847,80549.7962707714,64.000001,0,0,0,1,1,0,0,5
"14791",72218040,9,1.202078,11972.6926172987,65,1,0,0,0,1,1,0,6
"7437",39101010,15,1,52296.0186465616,80,1,0,0,1,1,0,0,8
"19286",90924020,8,56486.527,96499.4911760729,73.000002,1,1,0,1,1,0,0,7
"17265",81554010,12,180385.81,84197.5752220224,76.999998,0,1,0,1,1,0,0,8
"41742",534233020,11,1.1272551,268286.621841567,53.000002,1,1,0,1,1,1,0,6
"41804",534567010,13,105677.63,393584.067687521,61.999998,0,0,1,1,1,1,0,8
"27678",208896010,8,1.2837847,16884.3316538136,83.000002,0,0,0,0,1,0,0,5
"4376",23685020,8,57770.313,208928.281769992,64.000001,0,0,0,1,0,0,0,5
"11533",50852020,8,436486.81,65729.7879461313,64.000001,1,1,0,1,1,0,0,7
"40638",528946010,12,1.0932473,22418.1203504697,55,1,1,0,0,1,0,0,3
"16367",78112020,12,546.62366,74069.7043101837,73.000002,0,1,0,1,1,0,1,9
"20164",119881010,12,1.0932473,106027.529130788,66.999998,1,1,0,1,1,1,0,6
"25352",201419010,12,601286.06,37983.7701289753,95,1,0,1,0,0,0,0,8
"42699",900939010,11,1.1272551,563627.782794813,59.000001,1,0,1,1,1,1,0,7
"10845",49210020,9,120207.8,46217.4939682989,73.000002,1,1,0,0,1,0,0,6
"16701",79080010,11,110.47099,35170.3755656827,70.999999,1,1,0,0,1,0,0,8
"33276",501109010,10,132932.97,82587.0022783128,55.999999,1,1,0,1,1,1,0,7
"12303",53088010,8,10270.277,57120.7008870999,71.999998,1,1,0,1,1,0,0,8
"32475",500782010,11,1.1272551,25187.396428301,61.999998,1,0,0,0,1,0,0,2
"10081",47242010,9,1.202078,25676.3852915175,69.000001,1,1,0,0,1,0,0,5
"26780",205537020,11,67635.305,16638.2816204358,93.000002,0,0,1,1,1,0,0,6
"22567",149257010,12,1377491.6,2370466.78699607,70,0,0,1,1,1,0,0,8
"5038",31019040,8,70608.156,178538.548425669,54.000001,1,1,0,1,1,1,0,7
"3249",20678040,8,61300.719,184443.984529297,78.000002,0,0,0,1,1,0,0,8
"13513",58405010,10,890.17615,54194.3260862506,69.000001,1,1,0,0,1,1,0,6
"16331",77984030,8,1.2837847,171801.21503722,75.999999,0,1,0,1,1,1,0,6
"30931",500212010,13,1.0783433,97050.9345930631,66.999998,1,1,0,0,1,0,0,4
"36872",502551020,8,8986.4932,451378.921569571,56.999998,0,1,0,1,1,1,0,4
"9762",45992040,9,346198.47,169204.476399796,63.000002,1,1,0,1,1,0,1,8
"33898",501358020,12,125723.45,310219.905447736,53.000002,1,1,0,1,1,1,0,9
"30447",500017010,15,1,61895.994934756,69.000001,0,1,0,1,1,0,0,2
"17824",83554020,8,7574.3301,27257.3242874226,69.000001,1,1,0,0,1,0,0,3
"31306",500355020,11,1.1272551,156018.863785406,58.000002,1,1,0,1,1,1,0,6
"42515",546338020,10,1.1869016,126960.435204488,60.999999,1,1,0,0,1,0,0,7
"15627",75926010,10,17803.523,102854.529925313,70,1,1,0,1,1,0,1,6
"14057",60769041,12,8745.9785,59035.3291105268,65.999999,1,1,0,1,1,0,0,9
"19889",116193010,10,151923.39,187093.58824741,65,1,1,0,1,1,0,0,8
"25743",202625021,8,195135.28,42744.8874407131,85,1,1,0,0,1,0,0,8
"24888",190571020,9,4808.312,112995.3867945,60,1,1,0,1,1,0,0,10
"30946",500221010,14,1.0306802,45316.9539370333,68.000002,1,1,0,0,1,0,0,5
"14044",60723020,15,122000,31347.9851180028,81.999998,1,1,0,0,1,0,0,7
"10005",46830010,14,1.0306802,66788.0621061575,81.000004,1,0,1,0,1,0,0,5
"31597",500460010,10,237.38031,46735.4520775325,61.999998,1,1,0,0,1,0,0,5
"28874",211778010,10,13257.69,59876.8254956095,86.000004,1,0,0,1,0,0,0,8
"19870",115971010,8,68040.594,135177.424818394,63.000002,0,0,0,1,1,0,0,6
"40285",527871010,10,804719.25,147413.125390612,55.999999,1,0,1,0,1,0,0,2
"44292",911069010,11,1.1272551,42339.7029900191,60,1,1,0,0,1,0,0,5
"40900",529708010,13,1051384.6,651319.112737242,60,0,0,1,1,1,1,0,8
"22761",151304010,11,1.1272551,72604.238985712,66.999998,0,0,0,1,1,0,0,4
"3401",21137030,14,785378.25,316517.695808785,70.999999,1,0,1,1,1,1,0,8
"7998",40623010,11,5072.6479,122609.253200286,75.999999,0,1,0,1,1,0,0,6
"6850",37208010,15,2500,44567.9844087555,81.999998,1,1,0,0,1,0,0,6
"38840",524026020,14,515340.06,422166.691077344,60,0,0,1,1,0,1,0,7
"20808",130259010,11,1.1272551,83236.4865178371,65.999999,1,0,1,0,1,0,0,4
"28712",211537020,14,72147.609,74942.8145459254,91.000004,0,1,0,0,1,0,0,10
"39293",525268010,15,1,243000.047408514,61.999998,0,0,1,1,1,1,0,7
"37494",520284010,11,1.1272551,87925.8994643941,55.999999,1,1,0,1,1,0,0,6
"39443",525707010,14,1.0306802,230847.825318573,59.000001,0,0,1,1,1,0,0,5
"7543",39319030,8,1373649.6,158280.356218684,75.999999,0,0,1,1,1,0,0,8
"28735",211568020,12,1115112.3,131898.159536487,88.000002,0,0,1,1,0,0,0,9
"35305",501891010,15,500,60002.0117282185,66.999998,1,0,1,0,0,0,0,7
"12623",54289020,9,10818.702,140220.065081715,65.999999,0,0,1,1,1,0,0,6
"5567",32956010,8,519932.81,267915.884045907,70.999999,1,1,0,1,1,0,0,8
"2787",19110010,15,1,38160.0097374824,79.000001,1,0,0,1,1,0,0,7
"14820",72350011,15,97600,74195.971950194,70,1,1,0,0,1,0,0,7
"16166",77557010,8,19256.771,61005.4644006822,70.999999,1,1,0,1,1,0,0,8
"20371",121665010,9,3726.4419,108667.84510272,73.000002,0,1,0,1,1,1,0,5
"42678",900724010,11,1.1272551,24835.6916970644,63.000002,1,1,0,0,1,0,0,5
"10362",47855010,12,98392.258,147098.553099743,79.000001,0,0,1,1,1,0,0,7
"38767",523907010,12,1.0932473,25713.1664614134,58.000002,0,0,0,0,0,0,0,5
"24365",182027020,14,7766.1748,113654.860167932,70,1,1,0,1,1,1,0,6
"26572",205066010,10,7121.4092,71214.0708091523,88.000002,0,0,1,0,1,0,0,6
"608",12507010,8,1283.7847,205405.500566396,64.000001,1,0,1,0,0,1,0,7
"16086",77401020,9,53973.301,68037.6291022239,75.999999,1,1,0,0,1,0,0,1
"21475",139135020,13,141478.63,76864.3045304638,86.999998,0,0,1,1,1,0,0,8
"24083",178259010,11,232214.55,241597.892441716,68.000002,0,1,0,0,1,0,0,8
"3814",22125010,14,14429.522,37013.7901806379,80,1,1,0,0,1,0,0,7
"31641",500476010,12,44823.141,256274.711881056,61.999998,1,0,1,1,1,1,0,6
"20291",121178020,9,180311.7,250513.172929156,53.000002,1,1,0,1,1,1,0,6
"8028",40692040,14,1.0306802,62127.8201858859,88.000002,0,1,0,1,1,0,0,7
"33830",501330010,11,1127.2551,139914.971235406,63.000002,1,1,0,1,1,1,0,8
"3938",22375040,10,593.45074,14242.8137335379,79.000001,0,1,0,1,1,1,0,6
"27974",210555010,8,141216.31,507136.101264328,75,1,0,1,1,1,0,0,9
"11016",49689040,13,21027.693,49866.9093590513,71.999998,1,1,0,0,1,0,0,6
"37243",502684020,9,1.202078,139441.020056209,56.999998,0,1,0,0,1,1,0,5
"31617",500466020,8,3851.3542,205405.500566396,55.999999,0,0,1,1,1,1,0,5
"27686",210003010,15,200,29393.992876479,91.000004,1,1,0,0,1,0,0,7
"22786",151372010,12,1.0932473,123073.403403701,65.999999,0,0,0,1,1,1,0,7
"30918",500208010,8,1.2837847,259581.366948697,51.999998,1,0,1,0,0,1,0,8
"18084",84257030,14,4122.7207,65765.6534392416,73.000002,1,1,0,1,1,0,0,7
"34738",501677020,10,61718.879,320643.8487882,59.000001,1,1,0,1,1,0,0,5
"16435",78322010,9,2283.9482,63888.0138963419,65.999999,1,1,0,0,1,1,0,6
"20750",125088010,11,33817.652,375455.256009297,70,0,0,1,1,1,1,0,9
"22241",145991010,12,546623.69,120606.99789803,65.999999,0,0,1,1,1,1,0,7
"26870",205734010,10,1.1869016,41304.1548737763,90,1,1,0,0,1,0,0,4
"39001",524425020,13,1.0783433,373106.58469277,66.999998,0,0,1,1,1,0,1,8
"19025",87246020,10,240941.02,58367.0812023483,70.999999,0,0,0,1,1,0,0,7
"9524",45400040,13,1.0783433,106885.409051494,88.000002,0,1,0,1,1,0,0,5
"35523",501969020,13,118617.76,2846712.17200627,65.999999,0,1,0,1,1,0,0,5
"37694",520840010,13,1.0783433,21566.8632556887,60.999999,0,1,0,1,1,1,0,8
"22535",148951010,11,14654.315,21289.3335996064,69.000001,1,1,0,1,1,0,0,6
"26404",204658020,14,206136.03,29685.6486841078,90,1,0,1,0,1,0,0,9
"23327",158571020,13,1.0783433,52150.2428473425,58.000002,0,1,0,0,1,0,0,9
"881",13601040,9,3606.2339,112254.81360968,79.000001,0,1,0,0,1,0,0,8
"1821",16306010,13,2156.6865,36232.3399196137,83.999996,1,0,1,0,1,0,0,7
"35063",501796020,8,8858.1143,197702.765344998,55.999999,1,1,0,1,1,1,0,7
"37168",502651020,13,1.0783433,232266.433360639,58.000002,0,0,0,1,1,0,1,6
"27275",206903020,8,6418.9238,1,91.999998,1,1,0,0,1,0,0,6
"33269",501107020,11,1.1272551,330060.185239007,61.999998,0,0,1,1,1,1,0,7
"43112",903859020,11,3381.7651,119038.183763843,54.000001,1,1,0,1,1,0,0,5
"23705",173152010,13,1529993.3,522631.890136832,74.000001,1,0,1,1,1,0,0,7
"36595",502433010,10,1.1869016,119877.00005869,55,1,1,0,1,1,0,0,5
"22189",145751020,9,36062.34,372644.302498074,56.999998,0,1,0,1,1,1,0,6
"10852",49224040,9,36.06234,34821.811248021,81.000004,0,0,0,1,1,0,0,3
"30926",500211010,11,60871.773,382139.641404989,61.999998,0,1,0,1,1,0,1,8
"22853",151965020,9,3606.2339,268496.251449185,51.999998,1,1,0,1,1,1,0,8
"35825",502094020,14,91524.398,133848.311347384,64.000001,1,1,0,1,1,0,0,8
"7388",38951010,10,49849.863,76275.0157166436,70,0,1,0,1,1,0,0,3
"30431",500013010,10,59345.078,220763.5983581,60.999999,0,1,0,1,1,1,0,6
"38156",522251010,15,22500,209999.994884348,60.999999,0,0,0,1,1,1,0,8
"5609",33028020,8,322229.97,907286.934861982,74.000001,1,1,0,1,1,0,0,7
"23723",173158020,10,1020735.3,651960.451277079,60.999999,1,0,1,1,1,1,0,7
"416",12009010,15,182000,1,80,1,0,1,0,1,0,0,8
"13975",60547040,9,1202.078,52304.7970963485,65.999999,1,0,0,0,1,0,0,4
"27528",207834010,11,247996.11,88095.0250469672,90,0,1,0,0,1,0,0,7
"16843",79760010,10,492564.13,94239.9934902927,75,1,1,0,1,1,0,0,8
"22153",145534010,10,1.1869016,239896.604516644,65.999999,1,1,0,1,1,1,0,5
"38440",523029010,14,1.0306802,71219.9796619126,60.999999,1,0,1,1,1,1,0,7
"24139",178823010,10,415415.53,153442.625475251,65,0,1,0,0,1,0,0,8
"18512",85573021,15,3000,54979.8724964541,78.000002,1,1,0,0,1,0,0,9
"15892",76782010,13,37742.012,76346.6997808938,80,0,1,0,0,1,0,0,3
"31016",500240010,13,1.0783433,38173.3680202159,68.000002,1,1,0,0,1,0,0,3
"41201",531203020,13,95972.547,64700.6219019966,55.999999,0,0,1,1,1,0,1,9
"21720",140895010,13,142341.31,74190.0284496623,70.999999,1,1,0,1,1,0,0,7
"23082",154511020,10,88424.164,279776.441359788,58.000002,1,1,0,1,1,1,0,8
"5146",31628010,9,12621.819,71403.3974762078,69.000001,1,1,0,0,1,0,0,4
"38746",523871010,15,23000,650396.1227819,63.000002,1,0,1,1,1,1,0,7
"4481",24055010,11,1.1272551,364536.231334609,75.999999,0,1,0,1,1,0,1,7
"5865",33879010,15,517000,261388.100914258,86.999998,0,0,1,1,1,0,0,8
"969",13817011,15,1310000,374306.563477152,74.000001,1,1,0,1,1,0,0,7
"7941",40407030,14,51534.008,37104.478591759,74.000001,1,1,0,0,1,0,0,10
"21934",142861010,10,4747.606,212104.105466484,68.000002,1,0,1,1,1,1,0,8
"36844",502539010,9,1.202078,45426.5131616639,55.999999,1,0,0,0,1,1,0,5
"45325",918035010,11,56.362755,16908.8246751232,55,0,1,0,1,1,1,0,2
"30201",213276010,8,1.2837847,30790.3071174814,75,1,0,0,0,1,0,0,9
"32857",500934010,10,95545.57,63304.5635727691,60,0,1,0,0,1,0,0,3
"22085",144915010,8,101418.99,162527.095128292,60.999999,0,0,0,0,1,1,0,8
"6466",36068010,11,22545.102,61953.9291076837,70,1,1,0,0,0,0,0,6
"11787",51500020,8,1.2837847,149956.330903311,64.000001,0,1,0,1,1,1,0,5
"4013",22563021,8,38513.543,99087.6744619471,68.000002,1,0,0,1,1,0,0,7
"18020",84148020,10,30265.988,92616.2757350818,74.000001,0,1,0,1,1,0,0,6
"24338",181887010,9,601039,135690.576598606,64.000001,0,1,0,1,1,0,0,8
"15462",75460020,12,352175.81,123781.778575094,75,1,1,0,1,1,0,0,9
"5408",32463010,12,395755.53,186997.797827864,81.000004,0,1,0,1,1,0,0,8
"18096",84298010,8,128378.47,314670.923464163,70.999999,1,1,0,1,1,0,0,6
"43007",903137010,11,743988.38,459920.013181467,63.000002,1,0,1,1,1,0,0,9
"3817",22132020,9,60103.898,81327.7806687136,70,1,0,0,1,1,0,0,7
"16608",78747010,10,1.1869016,39879.9084999006,75,1,1,0,1,1,0,0,6
"11018",49697010,10,45220.949,114483.798139987,73.000002,0,0,1,1,1,0,1,7
"42207",536357010,13,1.0783433,50133.8441776542,60.999999,0,0,0,1,1,0,0,8
"26108",203616010,10,11869.016,24070.3611331398,86.999998,1,0,0,0,1,0,0,4
"503",12242020,10,1.1869016,91154.0494872822,75.999999,1,1,0,1,1,0,0,4
"19028",87246030,10,240941.02,58367.0812023483,65.999999,1,1,0,1,1,0,0,5
"6765",36926020,9,4207.2729,103801.801942125,73.000002,0,0,0,1,1,1,0,7
"14746",71883030,9,12020.78,81356.6381874722,56.999998,1,1,0,1,1,0,0,6
"12507",53892010,9,1722577.8,169733.452334805,69.000001,0,1,0,1,1,0,0,4
"22049",144299010,10,23738.031,925830.300149916,63.000002,0,0,1,1,1,1,0,9
"10596",48608010,11,73271.578,75846.2502185903,80,0,0,1,0,1,0,0,6
"45279",917635010,11,1578.1571,214178.432440977,56.999998,1,1,0,1,1,0,0,6
"19507",112722010,9,1.202078,14424.9346640639,63.000002,0,1,0,1,1,0,0,8
"34969",501760020,13,26958.58,30964.9875560008,61.999998,1,1,0,1,1,0,0,6
"17675",82965010,11,563.62756,76887.8385602083,71.999998,1,0,0,1,1,0,0,4
"31748",500513020,14,618.40808,54395.1785796515,70,0,1,0,1,1,0,0,6
"19643",113932020,13,159594.8,113558.217648367,68.000002,1,1,0,1,1,0,0,6
"32672",500870010,12,103858.5,208845.211232289,60,1,1,0,1,1,0,0,8
"32787",500907010,10,1.1869016,25637.0649664172,56.999998,0,1,0,0,1,0,0,2
"1022",13916010,12,546.62366,547935.557858834,71.999998,0,0,1,1,1,1,0,6
"11249",50283030,13,1.0783433,70006.038693646,74.000001,1,1,0,1,1,0,0,8
"3275",20712020,15,1,25535.9952586205,88.000002,1,1,0,0,1,0,0,7
"31491",500426010,8,5135.1387,328494.781146056,54.000001,1,0,1,1,0,1,0,8
"27030",206164010,9,253037.42,82779.8768066379,96.999998,0,1,0,0,1,0,0,8
"34721",501674010,11,2186874.8,574900.031574556,56.999998,1,0,1,1,0,1,0,9
"8553",42291010,12,1.0932473,13118.9677847531,74.000001,0,1,0,0,1,0,0,5
"44679",913765010,12,1.0932473,38622.2385959152,65,1,1,0,1,1,1,0,7
"41219",531359010,10,1.1869016,71214.0708091523,54.000001,0,0,0,1,1,1,0,4
"10879",49238040,8,64.18924,23108.1188594453,61.999998,1,0,0,0,1,0,1,6
"25821",202876010,8,114256.84,47679.774545794,81.999998,0,1,0,0,1,0,0,8
"43380",905331020,12,35530.539,62992.9084846847,63.000002,1,0,1,1,1,0,0,8
"25082",200547010,10,41541.555,57208.6359456682,91.999998,1,0,1,0,1,0,0,7
"1694",16022010,13,280369.25,77744.254018482,75.999999,0,0,1,1,1,0,0,8
"22697",150433010,8,7702.7085,161756.881310075,59.000001,0,1,0,0,1,1,0,7
"39634",526151010,10,7.1214094,83083.1061233871,51.999998,0,1,0,1,1,1,0,5
"3937",22375040,8,1.2837847,124270.394661244,75,0,1,0,1,1,1,0,6
"9104",44296010,9,22839.482,63899.2256978827,71.999998,1,1,0,0,1,0,1,5
"24626",184925010,10,284050.47,258886.912504752,63.000002,0,1,0,1,1,1,0,7
"9076",44192010,10,1.1869016,115129.447927594,68.000002,0,1,0,1,1,0,0,8
"11156",50182010,10,684842.19,71926.2335960203,79.000001,0,1,0,1,1,0,0,7
"35852",502108020,15,31000,130015.968890012,55.999999,1,0,1,1,1,1,0,6
"7780",39970010,9,1.202078,69037.7906786255,68.000002,1,1,0,1,1,0,0,6
"32630",500855020,13,138243.59,181194.015779354,66.999998,1,1,0,1,1,1,0,7
"42588",900343010,12,109.32473,37113.5738024876,64.000001,0,1,0,0,0,0,0,4
"8599",42549010,10,265628.56,68621.8889812205,69.000001,1,1,0,0,1,0,0,8
"37750",521092020,12,1.0932473,102765.208993701,55.999999,1,0,0,1,1,1,0,6
"31132",500286020,14,1.0306802,113374.801575605,70,1,0,1,1,1,1,0,8
"40917",529782010,12,1.0932473,54662.367868994,55,1,0,0,0,1,1,0,4
"29962",213024010,10,24924.932,57089.985504728,83.000002,0,1,0,1,1,0,0,8
"28981",211910011,14,1.0306802,32569.4952598378,76.999998,1,1,0,0,1,0,0,8
"25828",202904020,8,2362164,221324.547647987,90,1,1,0,0,1,0,0,8
"45179",916879010,13,1078.3433,53938.7344158933,56.999998,1,1,0,0,1,1,0,5
"7961",40447010,11,1.1272551,142954.025630036,70.999999,0,1,0,0,1,1,0,7
"7648",39583010,13,1078.3433,51087.6032880799,75,1,1,0,1,1,0,0,2
"24814",187187010,15,630000,121384.03361389,75.999999,1,1,0,1,1,0,0,6
"39525",525896010,10,2373.803,337554.632664806,50.999999,0,1,0,1,1,1,0,8
"14692",71487010,14,103068.02,197478.336861927,76.999998,1,0,0,1,1,1,0,10
"21028",133601010,12,1.0932473,241948.824550619,70,0,0,1,1,1,0,0,7
"43322",905010010,10,1.1869016,94952.1381673137,54.000001,0,1,0,1,1,0,1,6
"16075",77354020,10,1.1869016,41218.7261062817,75.999999,0,1,0,1,1,0,0,5
"7517",39257020,9,11479845,601279.490230622,75,1,1,0,1,1,0,0,8
"42974",902918020,11,1.1272551,45090.1984969826,55,1,1,0,1,1,0,0,3
"32076",500635010,8,1.2837847,17972.986099275,55.999999,0,1,0,0,0,0,0,6
"206",11179010,12,127909.94,76457.3781455424,76.999998,1,1,0,1,1,0,0,7
"37999",521845010,10,77148.602,247378.882194665,51.999998,0,0,1,0,0,1,0,7
"11905",51975030,11,5636.2754,61322.6654806944,70,1,0,0,0,1,0,0,5
"26596",205116010,9,312540.28,149661.306879273,91.000004,0,0,1,0,1,0,0,8
"32026",500614010,9,1.202078,50487.2625394018,58.000002,1,1,0,0,1,1,0,3
"21335",137628010,11,24799.611,129075.183266236,65,0,0,1,1,0,0,0,7
"32472",500779010,15,10,66114.5406969001,69.000001,1,1,0,0,1,0,0,5
"5709",33375010,8,4493.2466,73688.9564980645,68.000002,1,1,0,1,1,0,0,6
"29720",212734010,8,6675.6807,12339.7360850079,79.000001,1,1,0,0,0,0,0,7
"38178",522311020,13,78719.055,293309.468111769,54.000001,1,1,0,1,1,1,0,8
"25487",201842010,8,154054.17,59454.6168966073,86.999998,1,1,0,0,1,0,0,8
"24799",186920010,9,138238.97,1203789.6082089,60,0,0,1,0,1,1,0,8
"30838",500167010,15,152000,265846.664560935,68.000002,0,1,0,1,1,0,1,8
"31307",500356010,9,1209290.5,1509945.1523628,58.000002,1,1,0,1,1,0,0,8
"34910",501739020,14,40196.527,189232.925964211,69.000001,0,1,0,1,1,0,0,5
"38752",523878010,13,134792.91,142802.36907989,60,0,0,1,1,1,1,0,8
"44226",910752010,10,8783.0713,75961.7085389845,53.000002,1,0,1,0,1,1,0,7
"2745",18990010,11,7890.7856,103130.334995733,70,0,1,0,0,1,0,0,8
"31092",500272010,12,12025.721,595176.74642849,60.999999,1,1,0,1,1,1,0,7
"45263",917553010,11,1.1272551,3705.49176325148,51.999998,1,1,0,0,1,0,0,5
"9479",45329010,8,1.2837847,61313.5429905333,71.999998,1,1,0,0,1,0,0,6
"23553",165702010,10,2373.803,32103.3192250161,75.999999,0,0,0,0,1,0,0,4
"34879",501729010,11,78907.852,269693.422989553,51.999998,1,1,0,1,1,1,0,5
"2521",18243010,8,1.2837847,24155.6991166473,71.999998,0,0,0,0,1,0,0,3
"8357",41474020,13,150968.05,234948.966055423,79.000001,1,1,0,0,1,0,0,8
"24367",182312010,8,1.2837847,67527.0866792945,63.000002,0,0,1,1,1,0,0,9
"39893",526908010,11,9018.041,177655.348510654,54.000001,1,1,0,1,1,0,0,4
"13553",58648010,9,120.2078,58084.3867392369,69.000001,1,1,0,0,1,1,0,9
"5412",32480010,9,1219508.1,111725.929400073,69.000001,0,0,1,1,1,1,0,8
"22677",150347010,15,4700,87480.0152760527,75.999999,1,1,0,1,1,1,0,9
"23590",171504010,14,1.0306802,76682.5803681799,70.999999,1,1,0,1,1,0,0,3
"39886",526884010,14,118098.73,127820.818227723,58.000002,0,0,1,1,1,1,0,10
"15517",75596010,13,2156.6865,51277.9687316224,78.000002,0,0,0,1,1,0,0,6
"20335",121426010,11,49374.898,214178.432440977,65,1,0,0,0,1,1,0,7
"15719",76191010,12,251446.89,72367.0620476214,76.999998,0,0,1,1,1,0,0,9
"7984",40608010,14,151.50998,24736.3186176645,83.000002,1,1,0,0,1,0,0,8
"24446",183461020,12,765273.13,471102.028855568,71.999998,0,1,0,0,1,0,0,9
"31209",500317010,11,238978.08,126360.819934807,60,1,0,1,1,1,1,0,6
"21749",141041010,10,1186.9015,12619.1315985798,65,0,0,0,1,1,1,0,7
"4681",24769020,13,6470.0596,125924.615940577,78.000002,0,0,1,1,1,0,0,8
"39194",525002020,13,1617.5149,175769.894282975,60,0,1,0,0,1,0,1,4
"825",13392020,10,474.76062,25637.0649664172,69.000001,0,0,0,0,1,0,0,7
"11602",50972040,10,272987.34,88068.0606924137,68.000002,1,1,0,0,1,0,0,8
"808",13318020,13,53917.16,61120.4768855827,81.999998,0,0,1,0,1,0,0,5
"2528",18259010,15,1,18960.0073948471,85,1,0,0,0,1,0,0,5
"2972",19857020,13,1.0783433,32968.6282577934,74.000001,1,1,0,0,1,0,0,5
"42933",902604020,14,68581.461,149776.389988075,61.999998,1,0,0,1,1,1,0,7
"20308",121324010,9,391877.44,27368.912992005,65,1,1,0,1,0,0,0,8
"41513",533240010,15,20000,42785.7123899435,65,0,1,0,0,0,0,0,3
"8915",43771040,12,27331.184,235706.403045867,70.999999,1,0,1,1,1,0,0,8
"36120",502218020,12,81993.547,45444.1053393651,65,0,1,0,1,1,0,0,6
"14157",61060010,13,21566.865,33644.310538303,76.999998,1,1,0,0,1,0,0,9
"17992",84101010,9,1628815.8,250109.7436375,76.999998,0,0,1,1,1,0,0,8
"10014",46972010,14,51534.008,21891.64299884,79.000001,0,0,0,0,1,0,0,8
"21727",140925020,9,2404.156,100089.844760855,58.000002,1,1,0,1,1,1,0,7
"9909",46583011,11,48471.969,722480.086769308,69.000001,1,0,1,1,1,0,1,7
"22660",150268010,10,1436352.6,182792.339985542,61.999998,1,1,0,1,1,0,1,6
"13912",60403020,11,55517.313,92741.5179462691,70.999999,0,0,0,1,1,0,1,5
"29640",212672020,10,24924.932,47808.4032475297,81.000004,1,1,0,1,1,0,0,4
"42421",537437010,11,1.1272551,74398.8311883858,53.000002,0,0,0,1,1,1,0,7
"36082",502201020,14,7214.7612,106877.356579152,69.000001,1,1,0,0,1,1,0,9
"2128",16956010,8,8986.4932,141216.356847155,65,1,0,1,0,1,1,0,7
"17261",81553020,12,31798.191,93297.7306639107,74.000001,1,1,0,1,1,0,0,6
"20550",123092020,12,1.0932473,141160.07416159,70,0,1,0,1,0,0,0,7
"12433",53788030,8,1.2837847,138679.528186573,78.000002,0,0,1,0,1,0,0,8
"31626",500470010,13,1.0783433,1,65,0,1,0,0,0,1,0,4
"38763",523898020,15,25000,127390.021835404,60.999999,0,1,0,1,1,1,0,6
"26608",205166020,9,125016.11,79627.6119661278,85,0,1,0,1,1,0,0,7
"32516",500801020,8,23108.125,223578.796495112,50,0,1,0,0,1,1,0,7
"3823",22137010,8,55202.742,212471.558391929,69.000001,1,1,0,1,1,0,0,8
"15593",75831040,15,2377000,318960.020051944,73.000002,1,1,0,1,1,0,0,7
